"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대전광역시 서구청",대전광역시 서구 만년로 13(만년동),대전광역시 서구 만년동 7,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.367689,127.374936,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동서로6번길 106(변동),대전광역시 서구 변동 254-159,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.332708,127.368864,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로227번길 58(변동),대전광역시 서구 변동 254-364,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.330372,127.368114,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반5길 102(변동),대전광역시 서구 변동 38-34,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.325017,127.386544,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반2길 118(변동),대전광역시 서구 변동 40-4,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.3241300,127.385019,2019-01-04
"대전광역시 서구청",대전광역시 서구 오량1길 60(복수동),대전광역시 서구 복수동 283-447,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.310525,127.376939,2019-01-04
"대전광역시 서구청",대전광역시 서구 오량2길 3(복수동),대전광역시 서구 복수동 287-4,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.309378,127.374003,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수남로32번길 15(복수동),대전광역시 서구 복수동 503,생활방범,1,,좌우양방향,30,2010-12,042-288-2672,36.298858,127.377594,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수동로 65(복수동),대전광역시 서구 복수동 646,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.2983569,127.379444,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로34번길 26-12(월평동),대전광역시 서구 월평1동 1046,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.354872,127.360717,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평중로24번길 39(월평동),대전광역시 서구 월평1동 599,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.356822,127.366044,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로87번길 29(월평동),대전광역시 서구 월평1동 653,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.357589,127.367044,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림동로 25(정림동),대전광역시 서구 정림동 127-5,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.3050136,127.3684681,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로138번길 26(정림동),대전광역시 서구 정림동 290-23,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.298903,127.364911,2019-01-04
"대전광역시 서구청",,대전광역시 서구 정림동 473-1 백목련@102 천변쪽,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",,대전광역시 서구 정림동 563 강변어린이공원,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.306328,127.364389,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 65(탄방동),대전광역시 서구 탄방동 67-1,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.343003,127.393253,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 26(탄방동),대전광역시 서구 탄방동 780,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.344158,127.390397,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 15(탄방동),대전광역시 서구 탄방동 814,생활방범,1,,360도 전방면,30,2010-12,042-288-2672,36.3459363,127.3910094,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원중로 6(가수원동),대전광역시 서구 가수원동 807-1,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.2989990,127.3541895,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로 383-17(갈마동),대전광역시 서구 갈마1동 271-11,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.351811,127.371711,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로195번길 13(갈마동),대전광역시 서구 갈마1동 316-1,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.351044,127.367247,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평동로26번길 31(갈마동),대전광역시 서구 갈마1동 716,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.357319,127.370344,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로162번길 856(갈마동),대전광역시 서구 갈마2동 1421,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.344339,127.378675,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로406번길 29(갈마동),대전광역시 서구 갈마2동 344-26,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.349194,127.372472,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마중로 6-31(갈마동),대전광역시 서구 갈마2동 394-2,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.346194,127.369994,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저북로 26(관저동),대전광역시 서구 관저1동 999-1,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.304442,127.337258,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저동로105번길 20(관저동),대전광역시 서구 관저2동 1199,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.301525,127.339192,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로219번길 12-20(괴정동),대전광역시 서구 괴정동 93-26,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3354697,127.3803907,2019-01-04
"대전광역시 서구청",대전광역시 서구 금평3길 17(흑석동),대전광역시 서구 흑석동 975,생활방범,2,,360도 전방면,30,2011-08,042-288-2672,36.2541781,127.3414915,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로21번길 18(내동),대전광역시 서구 내동 158-14,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3360670,127.3715459,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마로13번길 16(도마동),대전광역시 서구 도마1동 29-17,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.323206,127.371667,2019-01-04
"대전광역시 서구청",대전광역시 서구 제비네2길 19(도마동),대전광역시 서구 도마2동 128-104,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.315467,127.378339,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산로31번길 21(둔산동),대전광역시 서구 둔산2동 988,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.352475,127.3772652,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로170번길 196(둔산동),대전광역시 서구 둔산3동 1830,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.350742,127.397433,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로3번길 75(만년동),대전광역시 서구 만년동 89,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3652905,127.372303,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반6길 33(변동),대전광역시 서구 변동 32-37,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.326061,127.3823800,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동중로45번길 27(변동),대전광역시 서구 변동 7,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.329142,127.373269,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수중로 30(복수동),대전광역시 서구 복수동 270-1,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3067297,127.3769090,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로189번길 29(용문동),대전광역시 서구 용문동 280-76,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3337988,127.3923447,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평새뜸로8번길 50(월평동),대전광역시 서구 월평1동 1301,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.353472,127.356194,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로 46(월평동),대전광역시 서구 월평1동 915,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.356111,127.362042,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1286번길 11(정림동),대전광역시 서구 정림동 13-16,생활방범,2,,360도 전방면,30,2011-08,042-288-2672,36.3074644,127.365936,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로483번길 22(탄방동),대전광역시 서구 탄방동 1407,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3425617,127.3982388,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로90번길 15(탄방동),대전광역시 서구 탄방동 789,생활방범,1,,360도 전방면,30,2011-08,042-288-2672,36.3459513,127.3895365,2019-01-04
"대전광역시 서구청",대전광역시 서구 벌곡로1379번길 33(가수원동),대전광역시 서구 가수원동 769-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3037550,127.3518844,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원로 72(가수원동),대전광역시 서구 가수원동 769-2,생활방범,1,,좌우양방향,30,2011-09,042-288-2672,36.3017893,127.351542,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원중로65번길 22(가수원동),대전광역시 서구 가수원동 802-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.2980750,127.3521552,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로 338(갈마동),대전광역시 서구 갈마1동 291-14,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.353299,127.366743,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로195번길 51(갈마동),대전광역시 서구 갈마1동 321-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.351066,127.365431,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로127번길 47(갈마동),대전광역시 서구 갈마1동 390-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.344856,127.365831,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로112번길 10(갈마동),대전광역시 서구 갈마2동 1417,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.343484,127.374924,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로112번길 10(갈마동),대전광역시 서구 갈마2동 1417,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.342344,127.374569,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로394번길 10(갈마동),대전광역시 서구 갈마2동 309-10,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.350578,127.371192,2019-01-04
"대전광역시 서구청",대전광역시 서구 도안대로 98(관저동),대전광역시 서구 관저1동 49-20,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.310519,127.336925,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저로 83(관저동),대전광역시 서구 관저2동 1129,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.301492,127.330922,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저로 83(관저동),대전광역시 서구 관저2동 1130,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.299575,127.332328,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저로 65(관저동),대전광역시 서구 관저2동 1134,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.299483,127.328739,2019-01-04
"대전광역시 서구청",대전광역시 서구 구봉로 11(관저동),대전광역시 서구 관저2동 1138,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.299197,127.325278,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저중로 65(관저동),대전광역시 서구 관저2동 1151,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.298167,127.334492,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저서로 36(관저동),대전광역시 서구 관저2동 1156,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.294778,127.331014,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저동로 47-15(관저동),대전광역시 서구 관저2동 1397,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.298872,127.343331,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로183번길 41(괴정동),대전광역시 서구 괴정동 122-2,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3395643,127.3780256,2019-01-04
"대전광역시 서구청",대전광역시 서구 용문로 41-17(괴정동),대전광역시 서구 괴정동 425-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3397323,127.3887384,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로576번길 56(괴정동),대전광역시 서구 괴정동 43-8,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3407605,127.3845061,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로335번길 62(괴정동),대전광역시 서구 괴정동 51-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3378159,127.3863851,2019-01-04
"대전광역시 서구청",대전광역시 서구 금평4길 11(흑석동),대전광역시 서구 흑석동 983,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.2541001,127.3417426,2019-01-04
"대전광역시 서구청",대전광역시 서구 세점길 11(흑석동),대전광역시 서구 흑석동 842,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.255059,127.340062,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1047번길 16(내동),대전광역시 서구 내동 16-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3312896,127.3784589,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로245번길 40(내동),대전광역시 서구 내동 23-10,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.333065,127.375322,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로253번길 15(내동),대전광역시 서구 내동 8-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3304408031,127.382062,2019-01-04
"대전광역시 서구청",대전광역시 서구 제비네8길 35(도마동),대전광역시 서구 도마2동 165-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.312829,127.374975,2019-01-04
"대전광역시 서구청",대전광역시 서구 도학4길 39(도마동),대전광역시 서구 도마1동 207-3,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.321367,127.371519,2019-01-04
"대전광역시 서구청",대전광역시 서구 도림1길 29(도마동),대전광역시 서구 도마2동 163-21,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.312267,127.372386,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로 279(둔산동),대전광역시 서구 둔산2동 910,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.359664,127.395175,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산북로 232-11(둔산동),대전광역시 서구 둔산3동 1808,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.355681,127.400267,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로3번길 101(만년동),대전광역시 서구 만년동 24,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3653829,127.370911,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로 14(만년동),대전광역시 서구 만년동 246,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3671313,127.3772881,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년로3(만년동),대전광역시 서구 만년동 8,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3684026,127.3739393,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동서로28번길 133-35(변동),대전광역시 서구 변동 254-182,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3315919,127.368764,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반4길 100(변동),대전광역시 서구 변동 37-29,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.325575,127.3851556,2019-01-04
"대전광역시 서구청",대전광역시 서구 변정3길 18(변동),대전광역시 서구 변동 45-1,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3232816,127.3827235,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수북로 61(복수동),대전광역시 서구 복수동 283-397,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3084941,127.3766868,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로17번길 143(복수동),대전광역시 서구 복수동 569,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.299283,127.374878,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수남로12번길 28(복수동),대전광역시 서구 복수동 689,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.298161,127.380714,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수남로 37(복수동),대전광역시 서구 복수동 752,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.297753,127.376692,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수동로 100-12(복수동),대전광역시 서구 복수동 815,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.296064,127.376861,2019-01-04
"대전광역시 서구청",대전광역시 서구 복수남로11번길 21(복수동),대전광역시 서구 복수동 898,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.296889,127.379578,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로14(월평동),대전광역시 서구 월평1동 1152,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.355442,127.358972,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평로27번길 1(월평동),대전광역시 서구 월평1동 405,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.356969,127.360122,2019-01-04
"대전광역시 서구청",,대전광역시 서구 월평1동 801,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.355367,127.365897,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마역로 139(월평동),대전광역시 서구 월평2동 221,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.363369,127.374219,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평동로 61(월평동),대전광역시 서구 월평3동 308,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.361072,127.3676946,2019-01-04
"대전광역시 서구청",대전광역시 서구 청사로 27(월평동),대전광역시 서구 월평3동 310-2,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.359875,127.366997,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평동로 83(월평동),대전광역시 서구 월평3동 311,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.361081,127.367014,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평중로 55(월평동),대전광역시 서구 월평3동 313,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.359672,127.363617,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1300번길 43(정림동),대전광역시 서구 정림동 18-16,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3065141,127.3679338,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1300번길 124(정림동),대전광역시 서구 정림동 19-4,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.303022,127.3692576,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림동로 8-6(정림동),대전광역시 서구 정림동 635,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3040266,127.3663961,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로 162-18(정림동),대전광역시 서구 정림동 641,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3012388,127.3644891,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림로 16-10(정림동),대전광역시 서구 정림동 668,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.301867,127.366659,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로 23번길 30(탄방동),대전광역시 서구 탄방동 1051,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.346608,127.395778,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로 66(탄방동),대전광역시 서구 탄방동 1084,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3461571,127.3977644,2019-01-04
"대전광역시 서구청",대전광역시 서구 탄방로 65(탄방동),대전광역시 서구 탄방동 59-14,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.343014,127.394928,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로571번길 65(탄방동),대전광역시 서구 탄방동 689,생활방범,1,,360도 전방면,30,2011-09,042-288-2672,36.3447379,127.3866528,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원로 91-11(가수원동),대전광역시 서구 가수원동 656-48,생활방범,1,,360도 전방면,30,2012-05,042-288-2672,36.3016337,127.3489369,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로211번안길 88(갈마1동),대전광역시 서구 갈마1동 358,생활방범,1,,360도 전방면,30,2012-05,042-288-2672,36.348517,127.364183,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로 13-5(갈마2동),대전광역시 서구 갈마2동 308-15,생활방범,1,,360도 전방면,30,2012-05,042-288-2672,36.350908,127.369628,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로125번길 35(갈마2동),대전광역시 서구 갈마2동 403-5,생활방범,1,,360도 전방면,30,2012-05,042-288-2672,36.343322,127.372914,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로54번길 13(괴정동),대전광역시 서구 괴정동 67-6,생활방범,1,,360도 전방면,30,2012-05,042-288-2672,36.3402507,127.3809053,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로305번길 58(괴정동),대전광역시 서구 괴정동 72-35,생활방범,1,,360도 전방면,30,2012-05,042-288-2672,36.3378234,127.3796279,2019-01-04
"대전광역시 서구청",대전광역시 서구 영골길 82-127(오동),대전광역시 서구 오동 355-7,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.2257074,127.3093710,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로 55-5(내동),대전광역시 서구 내동 220-8,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3379159,127.3627822,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1014번길 25(내동),대전광역시 서구 내동 28-4,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3314331,127.3743588,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마14길 28(도마1동),대전광역시 서구 도마1동 52-30,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.320478,127.382019,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로91번길 38-10(도마2동),대전광역시 서구 도마2동 330-12,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.317512,127.369301,2019-01-04
"대전광역시 서구청",대전광역시 서구 문정로 171(둔산1동),대전광역시 서구 둔산1동 1513,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.350172,127.393728,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔지로 75(둔산2동),대전광역시 서구 둔산2동 957,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.355939,127.375394,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산로 240(둔산3동),대전광역시 서구 둔산3동 1861,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.351253,127.400736,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1080번길 37(변동),대전광역시 서구 변동 29-7,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3274540,127.3795219,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로636번길 14-2(용문동),대전광역시 서구 용문동 589-18,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3385642,127.3919100,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로264번길 28-20(월평동),대전광역시 서구 월평동 19-16,생활방범,3,,360도 전방면,30,2012-06,042-288-2672,36.3522834,127.3602285,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평중로4번길 5(월평1동),대전광역시 서구 월평1동 841,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.354697,127.364531,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평북로 87(월평2동),대전광역시 서구 월평2동 238,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.362258,127.378156,2019-01-04
"대전광역시 서구청",대전광역시 서구 청사로 70(월평3동),대전광역시 서구 월평3동,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.357814,127.371356,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로1249번길 84(정림동),대전광역시 서구 정림동 238-9,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3097670,127.358588,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로 201-5(정림동),대전광역시 서구 정림동 421,생활방범,1,,360도 전방면,30,2012-12,042-288-2672,36.305395,127.361975084,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림서로 162-15(정림동),대전광역시 서구 정림동 639,생활방범,1,,360도 전방면,30,2012-12,042-288-2672,36.3034815,127.3645633,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로 14(탄방동),대전광역시 서구 탄방동 1083,생활방범,1,,360도 전방면,30,2012-12,042-288-2672,36.3443209,127.3967893,2019-01-04
"대전광역시 서구청",대전광역시 서구 남선로60번길 33(탄방동),대전광역시 서구 탄방동 1307,생활방범,1,,360도 전방면,30,2012-12,042-288-2672,36.3485625,127.4006325,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로483번길 101(탄방동),대전광역시 서구 탄방동 1379,생활방범,1,,360도 전방면,30,2012-12,042-288-2672,36.345545,127.400014,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원로65번길 47(가수원동),대전광역시 서구 가수원동 780-6,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.2986044,127.351221,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원중로65번길 22(가수원동),대전광역시 서구 가수원동 802-1,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.2980750,127.3521552,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가장동27-1,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.329684,127.388687,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마로295번길 49(가장동),대전광역시 서구 가장동 47-30,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.332497,127.3870232,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로326번길 147(갈마1동),대전광역시 서구 갈마1동 368-15,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.3475085,127.365628,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로86번길 64(갈마1동),대전광역시 서구 갈마1동,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.341953,127.370778,2019-01-04
"대전광역시 서구청",대전광역시 서구 한밭대로656번길 10(갈마1동),대전광역시 서구 갈마1동 775,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.357286,127.372056,2019-01-04
"대전광역시 서구청",대전광역시 서구 갈마중로8번길 23(갈마2동),대전광역시 서구 갈마2동 352-19,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.346256,127.370681,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저동로 164(관저1동),대전광역시 서구 관저1동 1898,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.307108,127.340736,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저로129번길 26(관저2동),대전광역시 서구 관저2동 1063,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.2998801,127.336383,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저서로 47(관저2동),대전광역시 서구 관저2동 1146,생활방범,2,,360도 전방면,30,2012-06,042-288-2672,36.296322,127.329958,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저서로 70(관저2동),대전광역시 서구 관저2동 1147,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.298856,127.329419,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저서로 70(관저2동),대전광역시 서구 관저2동 1147,생활방범,1,,360도 전방면,30,2012-06,042-288-2672,36.298753,127.330344,2019-01-04
